utc	discharge	discharge_qualifiers	location	stage	stage_qualifiers
2007-10-03 03:15:00	5930.0	A	12141300	7.45	A
2007-10-08 07:45:00	3550.0	A	12141300	5.99	A
2007-10-21 16:15:00	2770.0	A	12141300	5.36	A
2007-11-10 19:30:00	1270.0	A	12141300	3.7	A
2007-11-13 03:15:00	2390.0	A	12141300	5.01	A
2007-11-16 15:15:00	3990.0	A	12141300	6.3	A
2007-12-03 23:30:00	14800.0	A	12141300	10.91	A
2007-12-20 08:30:00	1300.0	A	12141300	3.75	A
2007-12-24 06:30:00	2730.0	A	12141300	5.32	A
2008-01-11 21:30:00	1870.0	A	12141300	4.47	A
2008-01-15 05:30:00	1750.0	A	12141300	4.33	A
2008-02-09 21:00:00	1730.0	A	12141300	4.3	A
2008-03-01 12:30:00	1990.0	A	12141300	4.6	A
2008-03-11 23:00:00	1650.0	A	12141300	4.21	A
2008-04-14 11:30:00	1680.0	A	12141300	4.25	A
2008-04-29 13:45:00	2290.0	A	12141300	4.91	A
2008-05-06 12:15:00	2130.0	A	12141300	4.75	A
2008-05-15 08:15:00	5350.0	A	12141300	7.15	A
2008-05-18 06:00:00	10100.0	A	12141300	9.26	A
2008-05-26 08:30:00	4400.0	A	12141300	6.58	A
2008-06-04 11:45:00	3770.0	A	12141300	6.15	A
2008-06-10 10:45:00	3730.0	A	12141300	6.12	A
2008-06-21 11:00:00	3250.0	A	12141300	5.76	A
2008-06-29 07:45:00	4390.0	A	12141300	6.57	A
2008-08-21 21:15:00	2010.0	A	12141300	4.62	A
2008-08-27 18:30:00	1400.0	A	12141300	3.88	A
2008-09-26 14:00:00	512.0	A	12141300	2.26	A
2008-10-05 09:45:00	630.0	A	12141300	2.55	A
2008-10-07 21:30:00	961.0	A	12141300	3.21	A
2008-10-14 13:45:00	1060.0	A	12141300	3.38	A
2008-11-03 20:45:00	856.0	A	12141300	3.02	A
2008-11-07 18:30:00	16700.0	A	12141300	11.52	A
2008-11-12 23:30:00	28100.0	A	12141300	14.51	A
2008-11-30 00:00:00	2640.0	A	12141300	5.24	A
2008-12-08 01:15:00	1790.0	A	12141300	4.37	A
2008-12-28 05:15:00	2130.0	A	12141300	4.75	A
2009-01-07 20:15:00	31200.0	A	12141300	15.22	A
2009-02-26 04:00:00	927.0	A	12141300	3.15	A
2009-03-21 08:15:00	1080.0	A	12141300	3.41	A
2009-03-25 12:15:00	1820.0	A	12141300	4.41	A
2009-03-31 22:30:00	1290.0	A	12141300	3.73	A
2009-04-02 21:30:00	1520.0	A	12141300	4.04	A
2009-04-08 11:45:00	1500.0	A	12141300	4.02	A
2009-04-13 07:15:00	3840.0	A	12141300	6.2	A
2009-04-22 09:30:00	3170.0	A	12141300	5.69	A
2009-05-03 16:15:00	1640.0	A	12141300	4.2	A
2009-05-06 02:30:00	2390.0	A	12141300	5.01	A
2009-05-07 12:00:00	3340.0	A	12141300	5.83	A
2009-05-12 06:45:00	3550.0	A	12141300	5.99	A
2009-05-14 19:30:00	4250.0	A	12141300	6.48	A
2009-05-19 09:45:00	4440.0	A	12141300	6.6	A
2009-05-24 09:30:00	2970.0	A	12141300	5.53	A
2009-05-30 07:15:00	4610.0	A	12141300	6.71	A
2009-06-20 10:45:00	2490.0	A	12141300	5.1	A
2009-09-07 22:15:00	1820.0	A	12141300	4.41	A
2009-10-02 23:15:00	478.0	A	12141300	2.17	A
2009-10-15 07:30:00	679.0	A	12141300	2.66	A
2009-10-18 16:30:00	1930.0	A	12141300	4.53	A
2009-10-23 23:30:00	6310.0	A	12141300	7.64	A
2009-10-28 07:00:00	2130.0	A	12141300	4.75	A
2009-10-31 13:30:00	9270.0	A	12141300	8.95	A
2009-11-08 06:00:00	2200.0	A	12141300	4.82	A
2009-11-17 14:45:00	9070.0	A	12141300	8.87	A
2009-11-19 23:30:00	3790.0	A	12141300	6.16	A
2009-11-24 20:15:00	4330.0	A	12141300	6.53	A
2009-12-17 15:45:00	1580.0	A	12141300	4.12	A
2009-12-21 16:00:00	3890.0	A	12141300	6.23	A
2010-01-02 14:15:00	2460.0	A	12141300	5.08	A
2010-01-05 21:30:00	5370.0	A	12141300	7.16	A
2010-01-09 18:30:00	2240.0	A	12141300	4.86	A
2010-01-13 07:45:00	2300.0	A	12141300	4.92	A
2010-01-14 09:45:00	3800.0	A	12141300	6.17	A
2010-01-16 02:45:00	4870.0	A	12141300	6.87	A
2010-02-13 11:30:00	815.0	A	12141300	3.04	A
2010-03-03 16:15:00	916.0	A	12141300	3.21	A
2010-03-22 06:45:00	1230.0	A	12141300	3.69	A
2010-03-29 19:45:00	2200.0	A	12141300	4.82	A
2010-04-18 10:00:00	1660.0	A	12141300	4.23	A
2010-04-21 18:30:00	2760.0	A	12141300	5.35	A
2010-04-29 12:45:00	1710.0	A	12141300	4.29	A
2010-05-03 17:15:00	4530.0	A	12141300	6.66	A
2010-05-19 07:30:00	3460.0	A	12141300	5.92	A
2010-05-29 04:45:00	4030.0	A	12141300	6.33	A
2010-06-03 08:15:00	5990.0	A	12141300	7.48	A
2010-06-09 13:15:00	3540.0	A	12141300	5.98	A
2010-06-24 11:00:00	2070.0	A	12141300	4.69	A
2010-08-04 10:45:00	799.0	A	12141300	2.91	A
2010-09-01 10:30:00	2990.0	A	12141300	5.55	A
2010-09-08 15:00:00	1530.0	A	12141300	4.06	A
2010-09-21 03:15:00	3380.0	A	12141300	5.86	A
2010-10-10 19:45:00	4400.0	A	12141300	6.58	A
2010-10-25 22:15:00	3090.0	A	12141300	5.63	A
2010-11-02 04:15:00	7220.0	A	12141300	8.07	A
2010-11-07 20:15:00	2520.0	A	12141300	5.13	A
2010-11-16 11:45:00	5570.0	A	12141300	7.27	A
2010-12-01 12:45:00	1350.0	A	12141300	3.81	A
2010-12-10 05:15:00	3010.0	A	12141300	5.56	A
2010-12-13 02:30:00	18200.0	A	12141300	11.96	A
2011-01-07 00:15:00	4470.0	A	12141300	6.62	A
2011-01-15 02:45:00	10100.0	A	12141300	9.26	A
2011-01-16 22:30:00	22100.0	A	12141300	13.03	A
2011-01-22 00:45:00	5770.0	A	12141300	7.37	A
2011-01-25 11:45:00	3430.0	A	12141300	5.9	A
2011-01-30 02:15:00	3990.0	A	12141300	6.3	A
2011-02-05 06:00:00	6170.0	A	12141300	7.57	A
2011-02-07 12:15:00	4500.0	A	12141300	6.64	A
2011-03-10 16:45:00	3330.0	A	12141300	5.82	A
2011-03-16 05:45:00	1700.0	A	12141300	4.27	A
2011-03-31 19:15:00	17700.0	A	12141300	11.82	A
2011-05-03 14:45:00	1370.0	A	12141300	3.84	A
2011-05-08 06:00:00	2060.0	A	12141300	4.68	A
2011-05-12 09:00:00	2140.0	A	12141300	4.76	A
2011-05-15 22:45:00	7110.0	A	12141300	8.02	A
2011-05-26 11:15:00	2630.0	A	12141300	5.23	A
2011-06-01 19:45:00	2450.0	A	12141300	5.07	A
2011-06-06 10:30:00	3650.0	A	12141300	6.06	A
2011-06-19 09:00:00	2650.0	A	12141300	5.25	A
2011-06-30 12:00:00	3660.0	A	12141300	6.07	A
2011-09-19 18:45:00	621.0	A	12141300	2.53	A
2011-09-27 18:30:00	1470.0	A	12141300	3.98	A
2011-10-08 03:15:00	841.0	A	12141300	2.99	A
2011-10-12 08:00:00	5050.0	A	12141300	6.98	A
2011-10-23 07:15:00	7280.0	A	12141300	8.1	A
2011-10-29 14:00:00	1680.0	A	12141300	4.24	A
2011-10-31 09:00:00	3190.0	A	12141300	5.71	A
2011-11-13 14:15:00	1800.0	A	12141300	4.39	A
2011-11-17 12:30:00	2750.0	A	12141300	5.34	A
2011-11-23 20:00:00	6310.0	A	12141300	7.64	A
2011-11-28 01:30:00	4300.0	A	12141300	6.51	A
2011-12-29 06:30:00	10500.0	A	12141300	9.42	A
2012-01-05 09:00:00	3500.0	A	12141300	5.95	A
2012-01-21 18:15:00	2190.0	A	12141300	4.81	A
2012-01-25 12:15:00	3020.0	A	12141300	5.57	A
2012-01-30 07:30:00	7530.0	A	12141300	8.21	A
2012-02-19 08:00:00	1570.0	A	12141300	4.11	A
2012-02-22 12:15:00	14300.0	A	12141300	10.76	A
2012-03-04 16:45:00	1290.0	A	12141300	3.73	A
2012-03-11 17:15:00	1450.0	A	12141300	3.95	A
2012-03-16 04:30:00	2810.0	A	12141300	5.39	A
2012-03-30 12:00:00	2980.0	A	12141300	5.54	A
2012-04-11 13:45:00	1380.0	A	12141300	3.86	A
2012-04-17 04:45:00	2320.0	A	12141300	4.94	A
2012-04-20 18:30:00	4720.0	A	12141300	6.78	A
2012-04-24 07:00:00	5350.0	A	12141300	7.15	A
2012-05-01 07:45:00	3860.0	A	12141300	6.21	A
2012-05-04 09:15:00	2630.0	A	12141300	5.23	A
2012-05-09 14:15:00	2440.0	A	12141300	5.06	A
2012-05-15 10:15:00	4190.0	A	12141300	6.44	A
2012-05-22 13:30:00	4780.0	A	12141300	6.82	A
2012-05-23 20:45:00	5650.0	A	12141300	7.31	A
2012-06-02 06:45:00	4820.0	A	12141300	6.84	A
2012-06-06 07:30:00	3510.0	A	12141300	5.96	A
2012-06-08 06:00:00	3150.0	A	12141300	5.68	A
2012-06-13 17:15:00	3910.0	A	12141300	6.25	A
2012-06-18 17:00:00	6070.0	A	12141300	7.52	A
2012-06-27 05:30:00	3140.0	A	12141300	5.67	A
2012-07-09 09:45:00	2820.0	A	12141300	5.4	A
2012-10-16 11:00:00	2650.0	A	12141300	5.25	A
2012-10-20 09:15:00	3540.0	A	12141300	5.98	A
2012-10-28 11:45:00	5480.0	A	12141300	7.22	A
2012-10-29 18:15:00	8660.0	A	12141300	8.7	A
2012-10-31 06:00:00	6890.0	A	12141300	7.92	A
2012-11-04 07:45:00	2720.0	A	12141300	5.31	A
2012-11-14 21:30:00	1910.0	A	12141300	4.51	A
2012-11-20 02:30:00	8100.0	A	12141300	8.46	A
2012-11-24 06:45:00	5730.0	A	12141300	7.35	A
2012-12-03 19:30:00	2600.0	A	12141300	5.21	A
2012-12-04 23:30:00	5440.0	A	12141300	7.2	A
2013-01-08 06:30:00	2430.0	A	12141300	5.05	A
2013-01-09 11:00:00	3890.0	A	12141300	6.23	A
2013-01-26 00:15:00	1030.0	A	12141300	3.33	A
2013-01-30 13:45:00	2160.0	A	12141300	4.78	A
2013-02-17 07:00:00	1200.0	A	12141300	3.6	A
2013-03-01 20:30:00	3300.0	A	12141300	5.8	A
2013-03-13 15:30:00	7090.0	A	12141300	8.01	A
2013-03-21 00:15:00	2320.0	A	12141300	4.94	A
2013-04-02 12:00:00	1980.0	A	12141300	4.59	A
2013-04-06 03:00:00	7260.0	A	12141300	8.09	A
2013-04-11 03:30:00	5260.0	A	12141300	7.1	A
2013-04-20 08:30:00	4560.0	A	12141300	6.68	A
2013-04-29 16:30:00	4090.0	A	12141300	6.37	A
2013-05-07 08:15:00	3870.0	A	12141300	6.22	A
2013-05-30 14:00:00	3070.0	A	12141300	5.61	A
2013-06-06 11:15:00	2660.0	A	12141300	5.26	A
2013-06-21 08:45:00	4220.0	A	12141300	6.46	A
2013-08-30 20:45:00	617.0	A	12141300	2.59	A
2013-09-06 16:45:00	867.0	A	12141300	3.07	A
2013-09-24 06:45:00	1640.0	A	12141300	4.19	A
2013-09-29 06:45:00	6750.0	A	12141300	7.85	A
2013-09-30 18:30:00	8050.0	A	12141300	8.44	A
2013-10-08 21:30:00	3500.0	A	12141300	5.95	A
2013-11-03 03:30:00	1060.0	A	12141300	3.38	A
2013-11-06 12:00:00	1360.0	A	12141300	3.83	A
2013-11-08 08:30:00	5350.0	A	12141300	7.15	A
2013-11-16 12:30:00	2600.0	A	12141300	5.21	A
2013-11-19 16:15:00	8930.0	A	12141300	8.81	A
2013-12-02 02:45:00	7820.0	A	12141300	8.38	A
2013-12-14 07:15:00	944.0	A	12141300	3.35	A
2013-12-23 21:45:00	8140.0	A	12141300	8.52	A
2014-01-03 10:00:00	1590.0	A	12141300	4.28	A
2014-01-09 09:00:00	1550.0	A	12141300	4.23	A
2014-01-11 18:15:00	4030.0	A	12141300	6.42	A
2014-01-13 08:15:00	6430.0	A	12141300	7.76	A
2014-01-30 03:15:00	2550.0	A	12141300	5.28	A
2014-02-11 14:30:00	944.0	A	12141300	3.35	A
2014-02-12 18:45:00	3530.0	A	12141300	6.07	A
2014-03-06 12:00:00	7870.0	A	12141300	8.4	A
2014-03-09 14:30:00	15600.0	A	12141300	11.17	A
2014-03-14 21:00:00	3090.0	A	12141300	5.67	A
2014-03-16 22:45:00	3990.0	A	12141300	6.33	A
2014-03-30 14:15:00	1690.0	A	12141300	4.31	A
2014-04-06 13:45:00	3020.0	A	12141300	5.61	A
2014-04-09 11:45:00	3220.0	A	12141300	5.77	A
2014-04-18 11:45:00	4130.0	A	12141300	6.43	A
2014-04-25 04:00:00	3540.0	A	12141300	6.02	A
2014-05-03 14:45:00	3130.0	A	12141300	5.7	A
2014-05-05 16:00:00	4310.0	A	12141300	6.55	A
2014-05-09 17:15:00	3690.0	A	12141300	6.13	A
2014-05-16 08:45:00	3770.0	A	12141300	6.18	A
2014-06-14 07:30:00	1940.0	A	12141300	4.6	A
2014-06-29 05:15:00	2810.0	A	12141300	5.43	A
2014-07-26 07:00:00	900.0	A	12141300	3.16	A
2014-08-13 20:15:00	1200.0	A	12141300	3.65	A
2014-08-31 23:00:00	547.0	A	12141300	2.41	A
2014-09-03 16:00:00	1680.0	A	12141300	4.29	A
2014-09-25 23:15:00	867.0	A	12141300	3.1	A
2014-09-30 18:00:00	883.0	A	12141300	3.13	A
2014-10-14 20:45:00	670.0	A	12141300	2.7	A
2014-10-16 07:00:00	1040.0	A	12141300	3.4	A
2014-10-18 20:00:00	1790.0	A	12141300	4.43	A
2014-10-23 11:45:00	4060.0	A	12141300	6.29	A
2014-10-27 04:00:00	3190.0	A	12141300	5.64	A
2014-10-29 19:30:00	3990.0	A	12141300	6.24	A
2014-11-04 18:15:00	8000.0	A	12141300	8.4	A
2014-11-10 03:30:00	2810.0	A	12141300	5.32	A
2014-11-22 08:45:00	1750.0	A	12141300	4.24	A
2014-11-23 22:00:00	3190.0	A	12141300	5.64	A
2014-11-26 07:45:00	14700.0	A	12141300	10.88	A
2014-12-07 04:15:00	1630.0	A	12141300	4.09	A
2014-12-11 10:00:00	2310.0	A	12141300	4.85	A
2014-12-21 20:45:00	6310.0	A	12141300	7.6	A
2014-12-24 06:30:00	7730.0	A	12141300	8.27	A
2014-12-28 04:45:00	2600.0	A	12141300	5.14	A
