utc	discharge	discharge_qualifiers	location	stage	stage_qualifiers
2015-01-05 07:45:00	4830.0	A	12141300	6.8	A
2015-01-18 14:00:00	5240.0	A	12141300	7.05	A
2015-01-24 12:15:00	12300.0	A	12141300	10.1	A
2015-02-03 06:30:00	1730.0	A	12141300	4.22	A
2015-02-07 02:15:00	5730.0	A	12141300	7.31	A
2015-02-08 02:45:00	7280.0	A	12141300	8.07	A
2015-02-10 19:30:00	6170.0	A	12141300	7.53	A
2015-03-15 02:00:00	3860.0	A	12141300	6.15	A
2015-03-26 05:00:00	4950.0	A	12141300	6.87	A
2015-03-28 20:45:00	2640.0	A	12141300	5.2	A
2015-08-31 02:15:00	460.0	A	12141300	2.14	A
2015-09-02 21:00:00	789.0	A	12141300	2.9	A
2015-09-21 15:15:00	950.0	A	12141300	3.19	A
2015-10-08 11:15:00	482.0	A	12141300	2.2	A
2015-10-11 13:00:00	2290.0	A	12141300	4.91	A
2015-10-27 09:15:00	862.0	A	12141300	3.04	A
2015-10-31 21:45:00	22400.0	A	12141300	13.11	A
2015-11-06 01:30:00	2100.0	A	12141300	4.63	A
2015-11-08 15:00:00	2430.0	A	12141300	4.97	A
2015-11-11 17:45:00	1900.0	A	12141300	4.41	A
2015-11-14 04:30:00	18200.0	A	12141300	11.97	A
2015-11-18 05:45:00	27300.0	A	12141300	14.31	A
2015-12-04 20:00:00	1270.0	A	12141300	3.59	A
2015-12-07 00:15:00	2530.0	A	12141300	5.06	A
2015-12-09 02:00:00	25000.0	A	12141300	13.77	A
2016-01-14 05:30:00	1140.0	A	12141300	3.39	A
2016-01-18 12:30:00	1420.0	A	12141300	3.81	A
2016-01-21 20:30:00	3010.0	A	12141300	5.48	A
2016-01-28 21:30:00	12900.0	A	12141300	10.31	A
2016-02-11 07:45:00	2360.0	A	12141300	4.9	A
2016-02-13 01:45:00	4310.0	A	12141300	6.46	A
2016-02-15 06:45:00	10100.0	A	12141300	9.28	A
2016-02-29 10:30:00	2010.0	A	12141300	4.53	A
2016-03-02 15:15:00	2810.0	A	12141300	5.31	A
2016-03-10 13:15:00	2080.0	A	12141300	4.61	A
2016-03-23 07:45:00	1520.0	A	12141300	3.94	A
2016-03-24 14:30:00	2410.0	A	12141300	4.95	A
2016-04-02 12:45:00	1900.0	A	12141300	4.41	A
2016-04-09 10:00:00	2730.0	A	12141300	5.24	A
2016-04-21 09:30:00	2940.0	A	12141300	5.42	A
2016-05-03 11:45:00	1780.0	A	12141300	4.26	A
2016-05-22 19:30:00	2360.0	A	12141300	4.89	A
2016-06-03 01:30:00	2250.0	A	12141300	4.78	A
2016-06-19 09:45:00	1780.0	A	12141300	4.26	A
2016-06-25 00:15:00	2600.0	A	12141300	5.13	A
2016-09-18 10:45:00	3020.0	A	12141300	5.6	A
2016-10-07 20:15:00	1040.0	A	12141300	3.39	A
2016-10-09 12:30:00	4570.0	A	12141300	6.71	A
2016-10-15 03:15:00	6540.0	A	12141300	7.77	A
2016-10-18 01:15:00	3700.0	A	12141300	6.13	A
2016-10-20 21:45:00	14500.0	A	12141300	10.84	A
2016-10-27 12:45:00	4300.0	A	12141300	6.54	A
2016-10-31 22:45:00	3200.0	A	12141300	5.75	A
2016-11-06 15:30:00	2090.0	A	12141300	4.75	A
2016-11-14 19:15:00	4570.0	A	12141300	6.71	A
2016-11-16 09:30:00	4090.0	A	12141300	6.4	A
2016-11-25 13:15:00	1930.0	A	12141300	4.58	A
2016-12-01 04:45:00	2190.0	A	12141300	4.85	A
2016-12-04 13:30:00	2870.0	A	12141300	5.48	A
2016-12-20 21:00:00	1540.0	A	12141300	4.12	A
2016-12-30 09:45:00	1020.0	A	12141300	3.36	A
2017-01-18 17:15:00	3920.0	A	12141300	6.28	A
2017-02-05 07:45:00	967.0	A	12141300	3.27	A
2017-02-09 23:15:00	6990.0	A	12141300	7.98	A
2017-02-16 17:30:00	6480.0	A	12141300	7.74	A
2017-03-04 09:30:00	1580.0	A	12141300	4.17	A
2017-03-10 22:15:00	3420.0	A	12141300	5.92	A
2017-03-12 12:15:00	3150.0	A	12141300	5.71	A
2017-03-15 15:15:00	8660.0	A	12141300	8.71	A
2017-03-18 22:45:00	4660.0	A	12141300	6.77	A
2017-03-30 05:45:00	4540.0	A	12141300	6.69	A
2017-04-07 23:00:00	1880.0	A	12141300	4.52	A
2017-04-21 11:30:00	1640.0	A	12141300	4.24	A
2017-04-27 09:45:00	2320.0	A	12141300	4.98	A
2017-05-05 13:00:00	7660.0	A	12141300	8.28	A
2017-05-12 03:45:00	2810.0	A	12141300	5.43	A
2017-05-23 09:30:00	3950.0	A	12141300	6.3	A
2017-05-29 09:00:00	3490.0	A	12141300	5.97	A
2017-06-09 06:15:00	3750.0	A	12141300	6.16	A
2017-06-16 12:30:00	4580.0	A	12141300	6.72	A
2017-09-20 11:00:00	721.0	A	12141300	2.8	A
2017-10-01 18:00:00	563.0	A	12141300	2.44	A
2017-10-08 17:00:00	967.0	A	12141300	3.27	A
2017-10-18 05:30:00	1080.0	A	12141300	3.46	A
2017-10-20 04:15:00	5750.0	A	12141300	7.38	A
2017-10-22 08:30:00	22500.0	A	12141300	13.12	A
2017-11-03 03:30:00	1030.0	A	12141300	3.38	A
2017-11-14 14:00:00	1280.0	A	12141300	3.76	A
2017-11-20 21:15:00	4580.0	A	12141300	6.72	A
2017-11-22 09:45:00	14100.0	A	12141300	10.69	A
2017-12-18 18:30:00	9580.0	A	12141300	9.08	A
2017-12-30 05:00:00	7840.0	A	12141300	8.36	A
2018-01-06 19:30:00	1600.0	A	12141300	4.19	A
2018-01-12 13:30:00	7010.0	A	12141300	7.99	A
2018-01-18 16:15:00	2660.0	A	12141300	5.3	A
2018-01-24 15:00:00	1740.0	A	12141300	4.36	A
2018-01-30 07:15:00	4760.0	A	12141300	6.83	A
2018-02-03 00:30:00	6110.0	A	12141300	7.56	A
2018-02-04 23:30:00	11900.0	A	12141300	9.96	A
2018-02-09 06:45:00	4060.0	A	12141300	6.38	A
2018-02-18 01:00:00	2470.0	A	12141300	5.12	A
2018-03-09 13:45:00	1770.0	A	12141300	4.39	A
2018-03-14 10:00:00	1600.0	A	12141300	4.19	A
2018-03-28 01:15:00	2400.0	A	12141300	5.06	A
2018-04-08 01:00:00	3930.0	A	12141300	6.29	A
2018-04-14 12:00:00	4550.0	A	12141300	6.7	A
2018-04-27 10:00:00	3010.0	A	12141300	5.6	A
2018-05-05 09:00:00	2410.0	A	12141300	5.07	A
2018-05-07 08:45:00	3550.0	A	12141300	6.02	A
2018-05-09 15:15:00	5870.0	A	12141300	7.44	A
2018-05-15 09:00:00	3990.0	A	12141300	6.33	A
2018-05-24 09:15:00	3050.0	A	12141300	5.63	A
2018-06-19 10:45:00	1470.0	A	12141300	4.03	A
2018-09-17 08:45:00	386.0	A	12141300	1.95	A
2018-09-23 08:15:00	774.0	A	12141300	2.91	A
2018-10-03 12:00:00	416.0	A	12141300	2.04	A
2018-10-06 11:45:00	567.0	A	12141300	2.45	A
2018-10-09 20:30:00	1040.0	A	12141300	3.39	A
2018-10-27 00:00:00	2080.0	A	12141300	4.74	A
2018-10-28 15:30:00	4360.0	A	12141300	6.58	A
2018-11-01 21:15:00	12100.0	A	12141300	10.03	A
2018-11-04 16:15:00	15400.0	A	12141300	11.13	A
2018-11-24 06:00:00	1170.0	A	12141300	3.6	A
2018-11-27 21:30:00	6560.0	A	12141300	7.78	A
2018-12-12 04:15:00	5400.0	A	12141300	7.2	A
2018-12-18 19:00:00	3720.0	A	12141300	6.14	A
2018-12-30 05:45:00	10800.0	A	12141300	9.53	A
2019-01-03 23:30:00	5770.0	A	12141300	7.39	A
2019-01-10 20:00:00	1860.0	A	12141300	4.5	A
2019-01-19 19:00:00	1950.0	A	12141300	4.6	A
2019-01-23 18:00:00	7080.0	A	12141300	8.02	A
2019-02-02 12:00:00	2390.0	A	12141300	5.05	A
2019-03-21 08:15:00	1360.0	A	12141300	3.88	A
2019-04-04 04:30:00	1390.0	A	12141300	3.91	A
2019-04-09 23:15:00	2300.0	A	12141300	4.96	A
2019-04-11 08:45:00	3970.0	A	12141300	6.32	A
2019-04-20 05:45:00	3370.0	A	12141300	5.88	A
2019-05-07 13:30:00	1330.0	A	12141300	3.83	A
2019-05-12 11:30:00	2130.0	A	12141300	4.79	A
2019-05-17 17:45:00	4650.0	A	12141300	6.74	A
2019-07-18 14:30:00	1770.0	A	12141300	4.35	A
2019-09-10 00:00:00	444.0	A	12141300	2.1	A
2019-09-16 00:30:00	1040.0	A	12141300	3.35	A
2019-09-23 15:30:00	681.0	A	12141300	2.68	A
2019-09-26 23:45:00	1750.0	A	12141300	4.33	A
2019-10-08 22:00:00	2770.0	A	12141300	5.36	A
2019-10-19 17:45:00	3120.0	A	12141300	5.65	A
2019-10-22 11:15:00	28600.0	A	12141300	14.63	A
2019-11-16 14:30:00	919.0	A	12141300	3.14	A
2019-11-18 02:30:00	2230.0	A	12141300	4.85	A
2019-11-19 18:00:00	2280.0	A	12141300	4.9	A
2019-11-24 17:15:00	1530.0	A	12141300	4.06	A
2019-12-05 04:15:00	1110.0	A	12141300	3.45	A
2019-12-13 14:30:00	1600.0	A	12141300	4.14	A
2019-12-21 00:30:00	13300.0	A	12141300	10.43	A
2020-01-01 14:00:00	9250.0	A	12141300	8.94	A
2020-01-07 09:15:00	15800.0	A	12141300	11.25	A
2020-01-24 01:15:00	8050.0	A	12141300	8.44	A
2020-02-01 18:45:00	19600.0	A	12141300	12.35	A
2020-02-07 15:30:00	15000.0	A	12141300	10.99	A
2020-03-04 09:45:00	1940.0	A	12141300	4.55	A
2020-03-30 17:00:00	1670.0	A	12141300	4.23	A
2020-04-11 17:30:00	1160.0	A	12141300	3.54	A
2020-04-21 16:00:00	1380.0	A	12141300	3.86	A
2020-04-23 16:15:00	5630.0	A	12141300	7.3	A
2020-04-27 22:15:00	3540.0	A	12141300	5.98	A
2020-04-30 16:30:00	4340.0	A	12141300	6.54	A
2020-05-03 10:00:00	3330.0	A	12141300	5.82	A
2020-05-11 10:15:00	3470.0	A	12141300	5.93	A
2020-05-21 15:30:00	2850.0	A	12141300	5.43	A
2020-05-26 13:15:00	3200.0	A	12141300	5.72	A
2020-05-31 08:00:00	4510.0	A	12141300	6.65	A
2020-06-10 09:00:00	3730.0	A	12141300	6.12	A
2020-09-24 10:00:00	1740.0	A	12141300	4.32	A
2020-09-26 01:00:00	2740.0	A	12141300	5.33	A
2020-10-12 16:30:00	7420.0	A	12141300	8.16	A
2020-10-13 21:00:00	4920.0	A	12141300	6.9	A
2020-10-17 09:30:00	5220.0	A	12141300	7.08	A
2020-10-18 23:30:00	6190.0	A	12141300	7.58	A
2020-10-24 12:45:00	2470.0	A	12141300	5.09	A
2020-11-04 16:15:00	7280.0	A	12141300	8.1	A
2020-11-14 02:15:00	1330.0	A	12141300	3.79	A
2020-11-16 06:30:00	2120.0	A	12141300	4.74	A
2020-11-18 08:45:00	2850.0	A	12141300	5.43	A
2020-11-25 17:45:00	2110.0	A	12141300	4.73	A
2020-12-09 13:30:00	3140.0	A	12141300	5.67	A
2020-12-16 06:00:00	1600.0	A	12141300	4.15	A
2020-12-18 05:00:00	2650.0	A	12141300	5.25	A
2020-12-20 10:45:00	4950.0	A	12141300	6.92	A
2020-12-22 05:30:00	6430.0	A	12141300	7.7	A
2020-12-31 21:15:00	3860.0	A	12141300	6.21	A
2021-01-03 09:15:00	7660.0	A	12141300	8.27	A
2021-01-13 12:15:00	14300.0	A	12141300	10.76	A
2021-02-05 16:15:00	2970.0	A	12141300	5.53	A
2021-02-07 05:15:00	3340.0	A	12141300	5.83	A
2021-02-23 00:15:00	10400.0	A	12141300	9.41	A
2021-03-22 23:30:00	1060.0	A	12141300	3.37	A
2021-03-25 08:00:00	1440.0	A	12141300	3.94	A
2021-04-19 11:30:00	2460.0	A	12141300	5.08	A
2021-05-01 11:00:00	2490.0	A	12141300	5.1	A
2021-05-07 14:00:00	2570.0	A	12141300	5.18	A
2021-05-15 11:00:00	2620.0	A	12141300	5.22	A
2021-05-25 09:00:00	2530.0	A	12141300	5.14	A
2021-05-28 10:15:00	4090.0	A	12141300	6.37	A
2021-06-03 08:15:00	4660.0	A	12141300	6.74	A
2021-06-14 17:00:00	3080.0	A	12141300	5.62	A
2021-06-22 10:00:00	2760.0	A	12141300	5.35	A
2021-06-28 06:15:00	2810.0	A	12141300	5.39	A
2021-09-18 19:30:00	1040.0	A	12141300	3.35	A
2021-09-20 10:15:00	2440.0	A	12141300	5.06	A
2021-09-29 03:30:00	2090.0	A	12141300	4.71	A
2021-10-01 02:15:00	3100.0	A	12141300	5.64	A
2021-10-11 05:30:00	1300.0	A	12141300	3.75	A
2021-10-15 12:30:00	1680.0	A	12141300	4.25	A
2021-10-27 10:00:00	5190.0	A	12141300	7.06	A
2021-10-29 04:30:00	16000.0	A	12141300	11.31	A
2021-11-05 06:15:00	3720.0	A	12141300	6.08	A
2021-11-12 23:00:00	18300.0	A	12141300	11.98	A
2021-11-14 17:45:00	16700.0	A	12141300	11.51	A
2021-11-26 23:00:00	6080.0	A	12141300	7.51	A
2021-11-28 10:30:00	11300.0	A	12141300	9.73	A
2021-11-30 22:00:00	5210.0	A	12141300	7.05	A
2021-12-08 18:00:00	2470.0	A	12141300	5.05	A
2021-12-11 22:45:00	3810.0	A	12141300	6.15	A
2021-12-19 03:15:00	4160.0	A	12141300	6.39	A
2021-12-22 19:45:00	2610.0	A	12141300	5.18	A
2022-01-07 22:30:00	7230.0	A	12141300	8.06	A
2022-01-12 16:15:00	16500.0	A	12141300	11.44	A
2022-01-18 23:45:00	2530.0	A	12141300	5.1	A
2022-01-21 03:00:00	9290.0	A	12141300	8.95	A
2022-03-01 09:15:00	18500.0	A	12141300	12.03	A
2022-03-16 05:45:00	2560.0	A	12141300	5.13	A
2022-03-24 08:00:00	2630.0	P	12141300	5.2	P
2022-04-04 16:30:00	2850.0	P	12141300	5.39	P
2022-05-03 03:15:00	1610.0	P	12141300	4.11	P
2022-05-06 11:15:00	2940.0	P	12141300	5.47	P
2022-05-07 15:00:00	3970.0	P	12141300	6.26	P
2022-05-16 20:00:00	3730.0	P	12141300	6.09	P
2022-05-26 10:45:00	2380.0	P	12141300	4.96	P
2022-05-27 21:00:00	3640.0	P	12141300	6.02	P
2022-05-30 06:45:00	3400.0	P	12141300	5.84	P
2022-06-04 01:30:00	4000.0	P	12141300	6.28	P
2022-06-06 05:45:00	4960.0	P	12141300	6.9	P
2022-06-10 09:15:00	9240.0	P	12141300	8.93	P
